"Edition","Discipline","Event","Event_gender","NOC","City","Sport","Athlete","Gender","Olympic_Record","Olympic_Record_Type","Country","ISO","Continent","CityContinent","NumMedals","Value"
1980,"Weightlifting","82.5 - 90kg, total (middle-heavyweight)","M","HUN","Moscow","Weightlifting","BACZAKO, Peter","Men","","","Hungary","HU","Europe","Europe",1,1
1980,"Weightlifting","90 - 100kg, total (first-heavyweight)","M","TCH","Moscow","Weightlifting","ZAREMBA, Ota","Men","","","Czechoslovakia","CZ","Europe","Europe",1,1
1980,"Wrestling Free.","+ 100kg (super heavyweight)","M","URS","Moscow","Wrestling","ANDIEV, Soslan","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","- 48kg (light-flyweight)","M","ITA","Moscow","Wrestling","POLLIO, Claudio","Men","","","Italy","IT","Europe","Europe",1,1
1980,"Wrestling Free.","48 - 52kg (flyweight)","M","URS","Moscow","Wrestling","BELOGLAZOV, Anatoli","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","52 - 57kg (bantamweight)","M","URS","Moscow","Wrestling","BELOGLAZOV, Sergei","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","57 - 62kg (featherweight)","M","URS","Moscow","Wrestling","ABUSHEV, Magomedgasan","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","62 - 68kg (lightweight)","M","URS","Moscow","Wrestling","ABSAIDOV, Saipulla","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","68 - 74kg (welterweight)","M","BUL","Moscow","Wrestling","RAICHEV, Valentin","Men","","","Bulgaria","BG","Europe","Europe",1,1
1980,"Wrestling Free.","74 - 82kg (middleweight)","M","BUL","Moscow","Wrestling","ABILOV, Ismail","Men","","","Bulgaria","BG","Europe","Europe",1,1
1980,"Wrestling Free.","82 - 90kg (light-heavyweight)","M","URS","Moscow","Wrestling","OGANISIAN, Sanasar","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Free.","90 - 100kg (heavyweight)","M","URS","Moscow","Wrestling","MATE, Ilia","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","+ 100kg (super heavyweight)","M","URS","Moscow","Wrestling","KOLCHINSKY, Aleksandr","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","- 48kg (light-flyweight)","M","URS","Moscow","Wrestling","USHKEMPIROV, Zhaksylyk","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","48 - 52kg (flyweight)","M","URS","Moscow","Wrestling","BLAGIDZE, Vakhtang","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","52 - 57kg (bantamweight)","M","URS","Moscow","Wrestling","SERIKOV, Shamil","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","57 - 62kg (featherweight)","M","GRE","Moscow","Wrestling","MIGIAKIS, Stilianos","Men","","","Greece","GR","Europe","Europe",1,1
1980,"Wrestling Gre-R","62 - 68kg (lightweight)","M","ROU","Moscow","Wrestling","RUSU, Stefan","Men","","","Romania","RO","Europe","Europe",1,1
1980,"Wrestling Gre-R","68 - 74kg (welterweight)","M","HUN","Moscow","Wrestling","KOCSIS, Ferenc","Men","","","Hungary","HU","Europe","Europe",1,1
1980,"Wrestling Gre-R","74 - 82kg (middleweight)","M","URS","Moscow","Wrestling","KORBAN, Gennadi","Men","","","Soviet Union","RU","Europe","Europe",1,1
1980,"Wrestling Gre-R","82 - 90kg (light-heavyweight)","M","HUN","Moscow","Wrestling","NOTTNY, Norbert","Men","","","Hungary","HU","Europe","Europe",1,1
1980,"Wrestling Gre-R","90 - 100kg (heavyweight)","M","BUL","Moscow","Wrestling","RAIKOV, Georgi","Men","","","Bulgaria","BG","Europe","Europe",1,1
1984,"Archery","individual FITA round","M","USA","Los Angeles","Archery","PACE, Darrell Owen","Men","","","United States","US","Americas","Americas",1,1
1984,"Archery","individual FITA round","W","KOR","Los Angeles","Archery","SEO, Hyang-Soon","Women","","","South Korea","KR","Asia","Americas",1,1
1984,"Artistic G.","balance beam","W","ROU","Los Angeles","Gymnastics","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Artistic G.","floor exercises","M","CHN","Los Angeles","Gymnastics","LI, Ning","Men","","","China","CN","Asia","Americas",1,1
1984,"Artistic G.","floor exercises","W","ROU","Los Angeles","Gymnastics","SZABO, Ecaterina","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Artistic G.","horizontal bar","M","JPN","Los Angeles","Gymnastics","MORISUE, Shinji","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Artistic G.","individual all-round","M","JPN","Los Angeles","Gymnastics","GUSHIKEN, Koji","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Artistic G.","individual all-round","W","USA","Los Angeles","Gymnastics","RETTON, Mary-Lou","Women","","","United States","US","Americas","Americas",1,1
1984,"Artistic G.","parallel bars","M","USA","Los Angeles","Gymnastics","CONNER, Barthold Wayne","Men","","","United States","US","Americas","Americas",1,1
1984,"Artistic G.","pommel horse","M","CHN","Los Angeles","Gymnastics","LI, Ning","Men","","","China","CN","Asia","Americas",2,0.5
1984,"Artistic G.","pommel horse","M","USA","Los Angeles","Gymnastics","VIDMAR, Peter Glen","Men","","","United States","US","Americas","Americas",2,0.5
1984,"Artistic G.","rings","M","JPN","Los Angeles","Gymnastics","GUSHIKEN, Koji","Men","","","Japan","JP","Asia","Americas",2,0.5
1984,"Artistic G.","rings","M","CHN","Los Angeles","Gymnastics","LI, Ning","Men","","","China","CN","Asia","Americas",2,0.5
1984,"Artistic G.","team competition","M","USA","Los Angeles","Gymnastics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Artistic G.","team competition","W","ROU","Los Angeles","Gymnastics","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Artistic G.","uneven bars","W","USA","Los Angeles","Gymnastics","MCNAMARA, Julianne Lyn","Women","","","United States","US","Americas","Americas",2,0.5
1984,"Artistic G.","uneven bars","W","CHN","Los Angeles","Gymnastics","MA, Yan-Hong","Women","","","China","CN","Asia","Americas",2,0.5
1984,"Artistic G.","vault","M","CHN","Los Angeles","Gymnastics","LOU, Yun","Men","","","China","CN","Asia","Americas",1,1
1984,"Artistic G.","vault","W","ROU","Los Angeles","Gymnastics","SZABO, Ecaterina","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Athletics","10000m","M","ITA","Los Angeles","Athletics","COVA, Alberto","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Athletics","100m","M","USA","Los Angeles","Athletics","LEWIS, Carl","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","100m","W","USA","Los Angeles","Athletics","ASHFORD, Evelyn","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","100m hurdles","W","USA","Los Angeles","Athletics","FITZGERALD-BROWN, Benita","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","110m hurdles","M","USA","Los Angeles","Athletics","KINGDOM, Roger","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","1500m","M","GBR","Los Angeles","Athletics","COE, Sebastian","Men","","","United Kingdom","GB","Europe","Americas",1,1
1984,"Athletics","1500m","W","ITA","Los Angeles","Athletics","DORIO, Gabriella","Women","","","Italy","IT","Europe","Americas",1,1
1984,"Athletics","200m","M","USA","Los Angeles","Athletics","LEWIS, Carl","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","200m","W","USA","Los Angeles","Athletics","BRISCO-HOOKS, Valerie Ann","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","20km walk","M","MEX","Los Angeles","Athletics","CANTO GUDINO, Ernesto","Men","","","Mexico","MX","Americas","Americas",1,1
1984,"Athletics","3000m","W","ROU","Los Angeles","Athletics","PUICA, Maricica","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Athletics","3000m steeplechase","M","KEN","Los Angeles","Athletics","KORIR, Julius","Men","","","Kenya","KE","Africa","Americas",1,1
1984,"Athletics","400m","M","USA","Los Angeles","Athletics","BABERS, Alonzo C.","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","400m","W","USA","Los Angeles","Athletics","BRISCO-HOOKS, Valerie Ann","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","400m hurdles","M","USA","Los Angeles","Athletics","MOSES, Edwin","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","400m hurdles","W","MAR","Los Angeles","Athletics","EL MOUTAWAKEL, Nawal","Women","","","Morocco","MA","Africa","Americas",1,1
1984,"Athletics","4x100m relay","M","USA","Los Angeles","Athletics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","4x100m relay","W","USA","Los Angeles","Athletics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","4x400m relay","M","USA","Los Angeles","Athletics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","4x400m relay","W","USA","Los Angeles","Athletics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","5000m","M","MAR","Los Angeles","Athletics","AOUITA, Said","Men","","","Morocco","MA","Africa","Americas",1,1
1984,"Athletics","50km walk","M","MEX","Los Angeles","Athletics","GONZALEZ, Raul","Men","","","Mexico","MX","Americas","Americas",1,1
1984,"Athletics","800m","M","BRA","Los Angeles","Athletics","CRUZ, Joaquim","Men","","","Brazil","BR","Americas","Americas",1,1
1984,"Athletics","800m","W","ROU","Los Angeles","Athletics","BESLIU-MELINTE, Doina","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Athletics","decathlon","M","GBR","Los Angeles","Athletics","THOMPSON, Daley","Men","","","United Kingdom","GB","Europe","Americas",1,1
1984,"Athletics","discus throw","M","FRG","Los Angeles","Athletics","DANNEBERG, Rolf","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Athletics","discus throw","W","NED","Los Angeles","Athletics","STALMAN, Ria G.","Women","","","Netherlands","NL","Europe","Americas",1,1
1984,"Athletics","hammer throw","M","FIN","Los Angeles","Athletics","TIAINEN, Juha","Men","","","Finland","FI","Europe","Americas",1,1
1984,"Athletics","heptathlon","W","AUS","Los Angeles","Athletics","NUNN-SAUNDERS-CEARNS, Glyniss Leanne","Women","","","Australia","AU","Oceania","Americas",1,1
1984,"Athletics","high jump","M","FRG","Los Angeles","Athletics","MÖGENBURG, Dietmar","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Athletics","high jump","W","FRG","Los Angeles","Athletics","MEYFARTH, Ulrike","Women","","","West Germany","DE","Europe","Americas",1,1
1984,"Athletics","javelin throw","M","FIN","Los Angeles","Athletics","HARKONEN, Arto","Men","","","Finland","FI","Europe","Americas",1,1
1984,"Athletics","javelin throw","W","GBR","Los Angeles","Athletics","SANDERSON, Teresa","Women","","","United Kingdom","GB","Europe","Americas",1,1
1984,"Athletics","long jump","M","USA","Los Angeles","Athletics","LEWIS, Carl","Men","","","United States","US","Americas","Americas",1,1
1984,"Athletics","long jump","W","ROU","Los Angeles","Athletics","CUSMIR-STANCIU, Anisoara","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Athletics","marathon","M","POR","Los Angeles","Athletics","LOPES, Carlos","Men","","","Portugal","PT","Europe","Americas",1,1
1984,"Athletics","marathon","W","USA","Los Angeles","Athletics","BENOIT, Joan","Women","","","United States","US","Americas","Americas",1,1
1984,"Athletics","pole vault","M","FRA","Los Angeles","Athletics","QUINON, Pierre","Men","","","France","FR","Europe","Americas",1,1
1984,"Athletics","shot put","M","ITA","Los Angeles","Athletics","ANDREI, Alessandro","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Athletics","shot put","W","FRG","Los Angeles","Athletics","LOSCH, Claudia","Women","","","West Germany","DE","Europe","Americas",1,1
1984,"Athletics","triple jump","M","USA","Los Angeles","Athletics","JOYNER, Alfredrick Alphonzo","Men","","","United States","US","Americas","Americas",1,1
1984,"Basketball","basketball","M","USA","Los Angeles","Basketball","","Men","","","United States","US","Americas","Americas",1,1
1984,"Basketball","basketball","W","USA","Los Angeles","Basketball","","Women","","","United States","US","Americas","Americas",1,1
1984,"Boxing","+ 91kg (super heavyweight)","M","USA","Los Angeles","Boxing","BIGGS, Tyrell","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","- 48kg (light-flyweight)","M","USA","Los Angeles","Boxing","GONZALEZ, Paul Garza Jr.","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","48 - 51kg (flyweight)","M","USA","Los Angeles","Boxing","MCCRORY, Steven D.","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","51 - 54kg (bantamweight)","M","ITA","Los Angeles","Boxing","STECCA, Maurizio","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Boxing","54 - 57kg (featherweight)","M","USA","Los Angeles","Boxing","TAYLOR, Meldrick","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","57 - 60kg (lightweight)","M","USA","Los Angeles","Boxing","WHITAKER, Pernell","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","60 - 63.5kg (light-welterweight)","M","USA","Los Angeles","Boxing","PAGE, Jeremy Louis","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","63.5 - 67kg (welterweight)","M","USA","Los Angeles","Boxing","BRELAND, Mark Anthony","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","67 - 71kg (light-middleweight)","M","USA","Los Angeles","Boxing","TATE, Frank","Men","","","United States","US","Americas","Americas",1,1
1984,"Boxing","71-75kg","M","KOR","Los Angeles","Boxing","SHIN, Joon-Sup","Men","","","South Korea","KR","Asia","Americas",1,1
1984,"Boxing","75 - 81kg (light-heavyweight)","M","YUG","Los Angeles","Boxing","JOSIPOVIC, Antun","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Boxing","81 - 91kg (heavyweight)","M","USA","Los Angeles","Boxing","TILLMAN, Henry","Men","","","United States","US","Americas","Americas",1,1
1984,"Canoe Sprint","C-1 1000m (canoe single)","M","FRG","Los Angeles","Canoe / Kayak","EICKE, Ulrich","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Canoe Sprint","C-1 500m (canoe single)","M","CAN","Los Angeles","Canoe / Kayak","CAIN, Lawrence","Men","","","Canada","CA","Americas","Americas",1,1
1984,"Canoe Sprint","C-2 1000m (canoe double)","M","ROU","Los Angeles","Canoe / Kayak","","Men","","","Romania","RO","Europe","Americas",1,1
1984,"Canoe Sprint","C-2 500m (canoe double)","M","YUG","Los Angeles","Canoe / Kayak","","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Canoe Sprint","K-1 1000m (kayak single)","M","NZL","Los Angeles","Canoe / Kayak","THOMPSON, Alan Blair","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Canoe Sprint","K-1 500m (kayak single)","M","NZL","Los Angeles","Canoe / Kayak","FERGUSON, Ian Gordon","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Canoe Sprint","K-1 500m (kayak single)","W","SWE","Los Angeles","Canoe / Kayak","ANDERSSON, Agneta","Women","","","Sweden","SE","Europe","Americas",1,1
1984,"Canoe Sprint","K-2 1000m (kayak double)","M","CAN","Los Angeles","Canoe / Kayak","","Men","","","Canada","CA","Americas","Americas",1,1
1984,"Canoe Sprint","K-2 500m (kayak double)","M","NZL","Los Angeles","Canoe / Kayak","","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Canoe Sprint","K-2 500m (kayak double)","W","SWE","Los Angeles","Canoe / Kayak","","Women","","","Sweden","SE","Europe","Americas",1,1
1984,"Canoe Sprint","K-4 1000m (kayak four)","M","NZL","Los Angeles","Canoe / Kayak","","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Canoe Sprint","K-4 500m (kayak four)","W","ROU","Los Angeles","Canoe / Kayak","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Cycling Road","individual road race","M","USA","Los Angeles","Cycling","GREWAL, Alexi S.","Men","","","United States","US","Americas","Americas",1,1
1984,"Cycling Road","individual road race","W","USA","Los Angeles","Cycling","CARPENTER-PHINNEY, Helen Constance","Women","","","United States","US","Americas","Americas",1,1
1984,"Cycling Road","team time trial","M","ITA","Los Angeles","Cycling","","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Cycling Track","1km time trial","M","FRG","Los Angeles","Cycling","SCHMIDTKE, Fredy","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Cycling Track","Individual Pursuit","M","USA","Los Angeles","Cycling","HEGG, Stephen Edward","Men","","","United States","US","Americas","Americas",1,1
1984,"Cycling Track","Points Race","M","BEL","Los Angeles","Cycling","ILEGEMS, Roger","Men","","","Belgium","BE","Europe","Americas",1,1
1984,"Cycling Track","Sprint indivual","M","USA","Los Angeles","Cycling","GORSKI, Mark Brian","Men","","","United States","US","Americas","Americas",1,1
1984,"Cycling Track","Team Pursuit (4000m)","M","AUS","Los Angeles","Cycling","","Men","","","Australia","AU","Oceania","Americas",1,1
1984,"Diving","10m platform","M","USA","Los Angeles","Aquatics","LOUGANIS, Gregory","Men","","","United States","US","Americas","Americas",1,1
1984,"Diving","10m platform","W","CHN","Los Angeles","Aquatics","ZHOU, Ji-Hong","Women","","","China","CN","Asia","Americas",1,1
1984,"Diving","3m springboard","M","USA","Los Angeles","Aquatics","LOUGANIS, Gregory","Men","","","United States","US","Americas","Americas",1,1
1984,"Diving","3m springboard","W","CAN","Los Angeles","Aquatics","BERNIER, Sylvie","Women","","","Canada","CA","Americas","Americas",1,1
1984,"Dressage","individual","X","FRG","Los Angeles","Equestrian","KLIMKE, Reiner","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Dressage","team","X","FRG","Los Angeles","Equestrian","","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Eventing","individual","X","NZL","Los Angeles","Equestrian","TODD, Mark","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Eventing","team","X","USA","Los Angeles","Equestrian","STIVES-LENDE, Karen Elizabeth","Women","","","United States","US","Americas","Americas",2,0.5
1984,"Eventing","team","X","USA","Los Angeles","Equestrian","","Men","","","United States","US","Americas","Americas",2,0.5
1984,"Fencing","foil individual","M","ITA","Los Angeles","Fencing","NUMA, Mauro","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Fencing","foil individual","W","CHN","Los Angeles","Fencing","LUAN, Ju-Jie","Women","","","China","CN","Asia","Americas",1,1
1984,"Fencing","foil team","M","ITA","Los Angeles","Fencing","","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Fencing","foil team","W","FRG","Los Angeles","Fencing","","Women","","","West Germany","DE","Europe","Americas",1,1
1984,"Fencing","sabre individual","M","FRA","Los Angeles","Fencing","LAMOUR, Jean-Francois","Men","","","France","FR","Europe","Americas",1,1
1984,"Fencing","sabre team","M","ITA","Los Angeles","Fencing","","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Fencing","épée individual","M","FRA","Los Angeles","Fencing","BOISSE, Philippe","Men","","","France","FR","Europe","Americas",1,1
1984,"Fencing","épée team","M","FRG","Los Angeles","Fencing","","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Football","football","M","FRA","Los Angeles","Football","","Men","","","France","FR","Europe","Americas",1,1
1984,"Handball","handball","M","YUG","Los Angeles","Handball","","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Handball","handball","W","YUG","Los Angeles","Handball","","Women","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Hockey","hockey","M","PAK","Los Angeles","Hockey","","Men","","","Pakistan","PK","Asia","Americas",1,1
1984,"Hockey","hockey","W","NED","Los Angeles","Hockey","","Women","","","Netherlands","NL","Europe","Americas",1,1
1984,"Judo","+ 95kg (heavyweight)","M","JPN","Los Angeles","Judo","SAITO, Hitoshi","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Judo","- 60 kg","M","JPN","Los Angeles","Judo","HOSOKAWA, Shinji","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Judo","60 - 65kg (half-lightweight)","M","JPN","Los Angeles","Judo","MATSUOKA, Yoshiyuki","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Judo","65 - 71kg (lightweight)","M","KOR","Los Angeles","Judo","AHN, Byung-Keun","Men","","","South Korea","KR","Asia","Americas",1,1
1984,"Judo","71 - 78kg (half-middleweight)","M","FRG","Los Angeles","Judo","WIENEKE, Frank","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Judo","78 - 86kg (middleweight)","M","AUT","Los Angeles","Judo","SEISENBACHER, Peter","Men","","","Austria","AT","Europe","Americas",1,1
1984,"Judo","86 - 95kg (half-heavyweight)","M","KOR","Los Angeles","Judo","HA, Hyung-Zoo","Men","","","South Korea","KR","Asia","Americas",1,1
1984,"Judo","open category","M","JPN","Los Angeles","Judo","YAMASHITA, Yasuhiro","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Jumping","individual","X","USA","Los Angeles","Equestrian","FARGIS, Joseph Halpin, Iv","Men","","","United States","US","Americas","Americas",1,1
1984,"Jumping","team","X","USA","Los Angeles","Equestrian","","Men","","","United States","US","Americas","Americas",2,0.5
1984,"Jumping","team","X","USA","Los Angeles","Equestrian","","Women","","","United States","US","Americas","Americas",2,0.5
1984,"Modern Pentath.","Individual competition","M","ITA","Los Angeles","Modern Pentathlon","MASALA, Daniele","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Modern Pentath.","Team competition","M","ITA","Los Angeles","Modern Pentathlon","","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Rhythmic G.","individual all-round","W","CAN","Los Angeles","Gymnastics","FUNG, Lori","Women","","","Canada","CA","Americas","Americas",1,1
1984,"Rowing","coxless pair (2-)","M","ROU","Los Angeles","Rowing","","Men","","","Romania","RO","Europe","Americas",1,1
1984,"Rowing","double sculls (2x)","M","USA","Los Angeles","Rowing","","Men","","","United States","US","Americas","Americas",1,1
1984,"Rowing","double sculls (2x)","W","ROU","Los Angeles","Rowing","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Rowing","eight with coxswain (8+)","M","CAN","Los Angeles","Rowing","","Men","","","Canada","CA","Americas","Americas",1,1
1984,"Rowing","eight with coxswain (8+)","W","USA","Los Angeles","Rowing","","Women","","","United States","US","Americas","Americas",1,1
1984,"Rowing","four without coxswain (4-)","M","NZL","Los Angeles","Rowing","","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Rowing","four-oared shell with coxswain (4-)","M","GBR","Los Angeles","Rowing","","Men","","","United Kingdom","GB","Europe","Americas",1,1
1984,"Rowing","four-oared shell with coxswain (4-)","W","ROU","Los Angeles","Rowing","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Rowing","pair without coxswain (2-)","W","ROU","Los Angeles","Rowing","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Rowing","pair-oared shell with coxswain (2+)","M","ITA","Los Angeles","Rowing","","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Rowing","quadruple sculls with coxswain (4x)","W","ROU","Los Angeles","Rowing","","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Rowing","quadruple sculls without coxswain (4x)","M","FRG","Los Angeles","Rowing","","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Rowing","single sculls (1x)","M","FIN","Los Angeles","Rowing","KARPPINEN, Pertti","Men","","","Finland","FI","Europe","Americas",1,1
1984,"Rowing","single sculls (1x)","W","ROU","Los Angeles","Rowing","ROSCA-RASILA, Valeria","Women","","","Romania","RO","Europe","Americas",1,1
1984,"Sailing","470 - Two Person Dinghy","M","ESP","Los Angeles","Sailing","","Men","","","Spain","ES","Europe","Americas",1,1
1984,"Sailing","Tornado - Multihull","X","NZL","Los Angeles","Sailing","","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Sailing","board (windglider)","M","NED","Los Angeles","Sailing","VAN DEN BERG, Stephan","Men","","","Netherlands","NL","Europe","Americas",1,1
1984,"Sailing","fleet/match race keelboat open (Soling)","X","USA","Los Angeles","Sailing","","Men","","","United States","US","Americas","Americas",1,1
1984,"Sailing","flying dutchman","X","USA","Los Angeles","Sailing","","Men","","","United States","US","Americas","Americas",1,1
1984,"Sailing","single-handed dinghy (Finn)","M","NZL","Los Angeles","Sailing","COUTTS, Russell","Men","","","New Zealand","NZ","Oceania","Americas",1,1
1984,"Sailing","two-person keelboat open (Star)","X","USA","Los Angeles","Sailing","","Men","","","United States","US","Americas","Americas",1,1
1984,"Shooting","10m air rifle (40 shots)","W","USA","Los Angeles","Shooting","SPURGIN, Karen Patricia","Women","","","United States","US","Americas","Americas",1,1
1984,"Shooting","10m air rifle (60 shots)","M","FRA","Los Angeles","Shooting","HEBERLE, Philippe","Men","","","France","FR","Europe","Americas",1,1
1984,"Shooting","25m pistol (30+30 shots)","W","CAN","Los Angeles","Shooting","THOM, Linda","Women","","","Canada","CA","Americas","Americas",1,1
1984,"Shooting","25m rapid fire pistol (60 shots)","M","JPN","Los Angeles","Shooting","KAMACHI, Takeo","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Shooting","50m pistol (60 shots)","M","CHN","Los Angeles","Shooting","XU, Haifeng","Men","","","China","CN","Asia","Americas",1,1
1984,"Shooting","50m rifle 3 positions (3x20 shots)","W","CHN","Los Angeles","Shooting","WU, Xiao-Xuan","Women","","","China","CN","Asia","Americas",1,1
1984,"Shooting","50m rifle 3 positions (3x40 shots)","M","GBR","Los Angeles","Shooting","COOPER, Malcolm Douglas","Men","","","United Kingdom","GB","Europe","Americas",1,1
1984,"Shooting","50m rifle prone (60 shots)","M","USA","Los Angeles","Shooting","ETZEL, Edward","Men","","","United States","US","Americas","Americas",1,1
1984,"Shooting","50m running target (30+30 shots)","M","CHN","Los Angeles","Shooting","LI, Yu-Wei","Men","","","China","CN","Asia","Americas",1,1
1984,"Shooting","skeet (125 targets)","X","USA","Los Angeles","Shooting","DRYKE, Matthew Alexander","Men","","","United States","US","Americas","Americas",1,1
1984,"Shooting","trap (125 targets)","X","ITA","Los Angeles","Shooting","GIOVANNETTI, Luciano","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Swimming","100m backstroke","M","USA","Los Angeles","Aquatics","CAREY, Richard John","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","100m backstroke","W","USA","Los Angeles","Aquatics","ANDREWS, Theresa","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","100m breaststroke","M","USA","Los Angeles","Aquatics","LUNDQUIST, Steven K.","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","100m breaststroke","W","NED","Los Angeles","Aquatics","VAN STAVEREN, Petra","Women","","","Netherlands","NL","Europe","Americas",1,1
1984,"Swimming","100m butterfly","M","FRG","Los Angeles","Aquatics","GROSS, Michael","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Swimming","100m butterfly","W","USA","Los Angeles","Aquatics","MEAGHER, Mary T.","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","100m freestyle","M","USA","Los Angeles","Aquatics","GAINES, Ambrose Iv","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","100m freestyle","W","USA","Los Angeles","Aquatics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","1500m freestyle","M","USA","Los Angeles","Aquatics","O'BRIEN, Michael Jon","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","200m backstroke","M","USA","Los Angeles","Aquatics","CAREY, Richard John","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","200m backstroke","W","NED","Los Angeles","Aquatics","DE ROVER, Jolanda","Women","","","Netherlands","NL","Europe","Americas",1,1
1984,"Swimming","200m breaststroke","M","CAN","Los Angeles","Aquatics","DAVIS, Victor","Men","","","Canada","CA","Americas","Americas",1,1
